2010|S1516-35982010000900014|v.36, , 
2010|S1516-35982010000900014|v.36, , 
2010|S1516-35982010000900014|v.36, , 
2010|S1516-35982010000900018|v.36, , 
2010|S1516-35982010000900021|v.36, , 
2010|S1516-35982010001200030|v.36, , 
2011|S1516-35982011000500008|v.36, , 
2012|S1516-35982012000200024|v.36, , 
2012|S1516-35982012000200027|v.36, , 
1997|S0100-83581997000200002|v.3 7, p.4 1-44, 1985. In: Weed Abstr., , 
2012|S0103-40142012000100011|v.37, , 
2009|S1516-35982009001300009|v.37, , 
2009|S1516-35982009001300018|v.37, , 
2009|S1516-35982009001300031|v.37, , 
2009|S1516-35982009001300031|v.37, , 
2010|S1516-35982010000900004|v.37, , 
2010|S1516-35982010000900007|v.37, , 
2010|S1516-35982010000900012|v.37, , 
2010|S1516-35982010000900012|v.37, , 
2010|S1516-35982010000900021|v.37, , 
2011|S1516-35982011000500005|v.37, , 
2012|S1516-35982012000200021|v.37, , 
2012|S1516-35982012000200027|v.37, , 
2012|S1516-35982012000200029|v.37, , 
2012|S1516-35982012000200029|v.37, , 
2012|S1516-35982012000200029|v.37, , 
2012|S1516-35982012000200030|v.37, , 
2012|S1516-35982012000200030|v.37, , 
2012|S1516-35982012000200030|v.37, , 
2009|S0006-87052009000200012|v.38, , 
2011|S0103-73312011000200014|v. 38, , 
2012|S0103-73312012000100002|v.38, , 
2012|S0104-71832012000100011|v. 38, , 
2010|S1516-35982010000900003|v.38, , 
2010|S1516-35982010000900013|v.38, , 
2010|S1516-35982010000900013|v.38, , 
2010|S1516-35982010000900014|v.38, , 
2010|S1516-35982010000900014|v.38, , 
2010|S1516-35982010000900018|v.38, , 
2010|S1516-35982010000900021|v.38, , 
2010|S1516-35982010000900021|v.38, , 
2010|S1516-35982010001200024|v.38, , 
2010|S1516-35982010001200024|v.38, , 
2011|S1516-35982011000700012|v.38, , 
2012|S1516-35982012000200016|v.38, , 
2012|S1516-35982012000200024|v.38, , 
2012|S1516-35982012000200024|v.38, , 
2012|S1516-35982012000200027|v.38, , 
2012|S1516-35982012000200027|v.38, , 
2012|S1516-35982012000200028|v.38, , 
2009|S1516-35982009001300008|v.39, , 
2010|S1516-35982010000900011|v.39, , 
2011|S1516-35982011000700030|v.39, , 
2012|S1516-35982012000200023|v.39, , 
2012|S1516-35982012000200025|v.39, , 
2012|S1516-35982012000200027|v.39, , 
2012|S1516-35982012000200027|v.39, , 
2012|S1516-35982012000200028|v.39, , 
2012|S1516-35982012000200030|v.39, , 
2009|S0006-87052009000200005|v.3, , 
1999|S0100-204X1999000100013|v.3, , 
1999|S0100-204X1999001100018|v.3, , 
1999|S0100-204X1999001200018|v.3, , 
2011|S0104-530X2011000400005|v. 3, , 
2011|S0104-71832011000200007|v. 3, , 
2009|S1516-35982009001300028|v.3, , 
2009|S1516-35982009001300036|v.3, , 
2012|S1516-35982012000200015|v.3, , 
2012|S1516-35982012000200027|v.3, , 
1999|S0100-204X1999001200018|v.40, , 
1999|S0100-204X1999001200020|v.40, , 
2002|S0100-204X2002000400019|v. 40, , 
2011|S0104-530X2011000400008|v. 40, , 
2011|S0104-530X2011000400008|v. 40, , 
2012|S1516-35982012000200011|v.40, , 
2012|S1516-35982012000200030|v.40, , 
1999|S0100-204X1999000900022|v.41, , 
1999|S0100-204X1999001000012|v. 41, , 
2012|S0103-73312012000100019|v.41, , 
2011|S0104-530X2011000400005|v. 41, , 
2011|S0104-530X2011000400008|v. 41, , 
2011|S0104-530X2011000400008|v. 41, , 
2011|S0104-530X2011000400008|v. 41, , 
2010|S1516-35982010000900021|v.41, , 
2011|S1516-35982011000500008|v.41, , 
1999|S0100-204X1999001200020|v.42, , 
2011|S0104-44782011000200004|v. 42, , 
2011|S0104-530X2011000400002|v. 42, , 
2011|S0104-530X2011000400003|v. 42, , 
2011|S0104-530X2011000400005|v. 42, , 
2011|S0104-530X2011000400005|v. 42, , 
2011|S0104-530X2011000400008|v. 42, , 
2009|S1516-35982009000600005|v.42, , 
2009|S1516-35982009001300001|v.42, , 
2010|S1516-35982010000900021|v.42, , 
2011|S1516-35982011000500008|v.42, , 
2011|S1516-35982011000700030|v. 42, , 
2009|S1516-35982009001300008|v.437, , 
1999|S0100-204X1999000100001|v.43, , 
2011|S0103-73312011000400010|v. 43, , 
2011|S0104-530X2011000400001|v. 43, , 
2011|S0104-530X2011000400004|v. 43, , 
2011|S0104-530X2011000400005|v. 43, , 
2009|S1516-35982009001300001|v.43, , 
2011|S1516-35982011000500006|v.43, , 
1999|S0100-204X1999000900003|v.44, , 
1999|S0100-204X1999001200018|v. 44, , 
2011|S0104-44782011000200009|v. 44, , 
2010|S0104-530X2010000400007|v. 44, , 
2010|S1516-35982010000900003|v.44, , 
1999|S0100-204X1999001200018|v.45, , 
1999|S0100-204X1999001200018|v.45, , 
1999|S0100-204X1999001200018|v.45, , 
2012|S0103-40142012000200015|v.45, , 
2011|S1413-41522011000100012|v. 45, , 
2009|S1516-35982009001300009|v.45, , 
2009|S1516-35982009001300009|v.45, , 
2009|S1516-35982009001300031|v.45, , 
2009|S1516-35982009001300036|v.45, , 
2010|S1516-35982010000900014|v.45, , 
2006|S0006-87052006000400009|v.46, , 
1999|S0100-204X1999000800008|v.46, , 
1999|S0100-204X1999001000009|v.46, , 
1999|S0100-204X1999001200020|v.46, , 
2010|S0103-73312010000400014|v. 46, , 
2011|S0104-530X2011000400001|v. 46, , 
2011|S0104-530X2011000400002|v. 46, , 
2009|S1516-35982009001300008|v.46, , 
2011|S0104-530X2011000400001|v. 47, , 
2011|S0104-530X2011000400008|v. 47, , 
2009|S1516-35982009001300014|v.47, , 
2009|S1516-35982009001300031|v.47, , 
2009|S1516-35982009001300044|v.47, , 
2011|S1516-35982011000500008|v.47, , 
1999|S0100-204X1999001200018|v.49, , 
2010|S0104-530X2010000400011|v. 49, , 
2009|S1516-35982009001300009|v.49, , 
2010|S1516-35982010000900021|v.49, , 
2011|S1516-35982011000500005|v.49, , 
1999|S0100-204X1999000300002|v.4, , 
1999|S0100-204X1999000500009|v.4, , 
1999|S0100-204X1999001000003|v.4, , 
1999|S0100-204X1999001000003|v.4, , 
2011|S0103-73312011000200015|v. 4, , 
2011|S0104-530X2011000400002|v. 4, , 
2011|S0104-530X2011000400007|v. 4, , 
2011|S0104-71832011000200007|v. 4, , 
2009|S1516-35982009001300008|v.4, , 
2009|S1516-35982009001300010|v.4, , 
2010|S1516-35982010000900021|v.4, , 
2001|S0102-311X2001000100023|v. 4, São Paulo, , 
2007|S0102-311X2007000100010|v. 4. São Paulo, , 
2012|S0103-40142012000200015|v.50, , 
2009|S1516-35982009001300001|v.50, , 
2010|S0100-204X2010000200005|v.51, , 
2011|S0104-44782011000200011|v. 51, , 
2009|S1516-35982009000600004|v.51, , 
2009|S1516-35982009001300031|v.51, , 
2009|S1516-35982009001300031|v.51, , 
2010|S1516-35982010000900011|v.51, , 
2012|S1516-35982012000200030|v.51, , 
2009|S1516-35982009001300009|v.52, , 
2009|S1516-35982009001300028|v.52, , 
2009|S1516-35982009001300019|v.53, , 
2010|S1516-35982010000900003|v.53, , 
2007|S0102-311X2007000600022|v. 54. Lyon, , 
1999|S0100-204X1999000500010|v.54, , 
1999|S0100-204X1999001000003|v.54, , 
2009|S1516-35982009001300008|v.54, , 
2009|S1516-35982009001300029|v.54, , 
2011|S0103-73312011000200017|v. 55, , 
2010|S1516-35982010000900021|v.55, , 
2012|S1516-35982012000200024|v.55, , 
2007|S0102-311X2007000300030|v. 56. Rio de Janeiro, , 
2012|S0104-71832012000100005|v. 56, , 
2009|S1516-35982009000800028|v.56, , 
2009|S1516-35982009001300029|v.56, , 
2010|S1516-35982010000900021|v.56, , 
2011|S1516-35982011000700011|v.56, , 
1999|S0100-204X1999000400015|v.57, , 
2009|S1516-35982009001300009|v.57, , 
2010|S1516-35982010000900014|v.57, , 
2012|S1516-35982012000200024|v.57, , 
2007|S0006-87052007000300001|v. 58, , 
2011|S0104-44782011000200009|v. 58, , 
2009|S1516-35982009001300031|v.58, , 
2012|S1516-35982012000200018|v.58, , 
2009|S0006-87052009000200014|v. 59, , 
2010|S1516-35982010000900021|v.59, , 
2010|S1516-35982010001200028|v.59, , 
2011|S1516-35982011000700029|v.59, , 
2012|S1516-35982012000200024|v.59, , 
2012|S1516-35982012000200024|v.59, , 
2012|S1516-35982012000600006|v.59, , 
2011|S0100-15742011000200007|v.5, , 
1999|S0100-204X1999000100018|v.5, , 
1999|S0100-204X1999000500001|v.5, , 
1999|S0100-204X1999000900022|v.5, , 
1999|S0100-204X1999001000001|v.5, , 
1999|S0100-204X1999001000003|v.5, , 
1999|S0100-204X1999001000003|v.5, , 
1999|S0100-204X1999001000003|v.5, , 
1999|S0100-204X1999001000003|v.5, , 
2011|S0104-530X2011000400008|v. 5, , 
2011|S0104-530X2011000400008|v. 5, , 
2011|S0104-530X2011000400015|v. 5, , 
2009|S1516-35982009001300008|v.5, , 
2009|S1516-35982009001300008|v.5, , 
2009|S1516-35982009001300008|v.5, , 
2009|S1516-35982009001300008|v.5, , 
2010|S1516-35982010000900003|v.5, , 
2011|S1516-35982011000500004|v.5, , 
2012|S1516-35982012000200029|v.5, , 
2012|S1516-35982012000200029|v.5, , 
2006|S0102-311X2006000400012|v. 5. Walnut Creek, , 
2006|S0006-87052006000400009|v.60, , 
1999|S0100-204X1999000500010|v.60, , 
2011|S0104-530X2011000400008|v. 60, , 
2009|S1516-35982009000800028|v.60, , 
2009|S1516-35982009001300018|v.60, , 
2009|S1516-35982009001300038|v.60, , 
2010|S1516-35982010000900013|v.60, , 
2010|S1516-35982010000900021|v.60, , 
1999|S0100-204X1999000400024|v.61, , 
2009|S1516-35982009001300008|v.61, , 
1999|S0100-204X1999000900022|v.62, , 
1999|S0100-204X1999000900022|v.62, , 
2003|S0100-204X2003000300013|v. 62, , 
2010|S0104-530X2010000400013|v. 62, , 
2009|S1516-35982009001300001|v.62, , 
2010|S1516-35982010000900021|v.62, , 
2010|S1516-35982010000900021|v.62, , 
2012|S1516-35982012000200017|v.62, , 
2012|S1516-35982012000200029|v.62, , 
1999|S0100-204X1999000400015|v.63, , 
1999|S0100-204X1999000900003|v.63, , 
1999|S0100-204X1999000900022|v.63, , 
2011|S0103-40142011000300023|v.63, , 
2009|S1516-35982009001300004|v.63, , 
2009|S1516-35982009001300009|v.63, , 
2009|S1516-35982009001300031|v.63, , 
2011|S1516-35982011000500008|v.63, , 
2012|S1516-35982012000200021|v.63, , 
1999|S0100-204X1999000800022|v.64, , 
2010|S0104-530X2010000400011|v. 64, , 
2012|S1413-99362012000100002|v. 64, , 
2009|S1516-35982009001300001|v.64, , 
2009|S1516-35982009001300031|v.64, , 
2011|S1516-35982011000500001|v.64, , 
2012|S1516-35982012000200018|v.64, , 
1999|S0100-204X1999000300004|v.65, , 
1999|S0100-204X1999001100002|v.65, , 
2011|S0104-530X2011000400005|v. 65, , 
2010|S1516-35982010000900021|v.65, , 
2011|S1516-35982011000500001|v.65, , 
2012|S1516-35982012000200017|v.65, , 
2012|S1516-35982012000200029|v.65, , 
2007|S0006-87052007000300015|v.66, , 
1999|S0100-204X1999000500023|v.66, , 
1999|S0100-204X1999001000019|v.66, , 
2009|S1516-35982009000800028|v.66, , 
2009|S1516-35982009001300018|v.66, , 
2010|S1516-35982010000900021|v.66, , 
2011|S0104-530X2011000400005|v. 67, , 
2009|S1516-35982009000600006|v.67, , 
2010|S1516-35982010000900006|v.67, , 
2011|S0104-530X2011000400008|v. 68, , 
2009|S1516-35982009000800028|v.68, , 
2009|S1516-35982009001300001|v.68, , 
2009|S1516-35982009001300001|v.68, , 
2009|S1516-35982009001300022|v.68, , 
2010|S1516-35982010000900014|v.68, , 
2012|S1516-35982012000200017|v.68, , 
1999|S0100-204X1999000900003|v.69, , 
2009|S1516-35982009000600006|v.69, , 
2010|S1516-35982010000900021|v.69, , 
2012|S1516-35982012000200012|v.69, , 
1997|S0100-83581997000200001|v. 6, p.36-9, 1987. Weed Abstr., , 
1999|S0100-204X1999000100020|v.6, , 
1999|S0100-204X1999000900022|v.6, , 
1999|S0100-204X1999001000020|v.6, , 
1999|S0100-204X1999001000020|v.6, , 
2000|S0100-204X2000000200012|v.6, , 
2000|S0100-204X2000000200012|v.6, , 
2011|S0103-73312011000200008|v. 6, , 
2012|S0103-73312012000100012|v.6, , 
2009|S0104-44782009000200004|v. 6, , 
2011|S0104-530X2011000400007|v. 6, , 
2011|S0104-530X2011000400008|v. 6, , 
2012|S0104-71832012000100003|v. 6, , 
2009|S1516-35982009001300008|v.6, , 
2009|S1516-35982009001300008|v.6, , 
2009|S1516-35982009001300008|v.6, , 
2012|S1516-35982012000200014|v.6, , 
2012|S1516-35982012000200029|v.6, , 
2007|S0102-311X2007000800008|v. 6. São Paulo, , 
2007|S0102-311X2007000800020|v. 6. São Paulo, , 
2007|S0102-311X2007000800020|v. 6. São Paulo, , 
1999|S0100-204X1999001200020|v.70, , 
2009|S1516-35982009000600004|v.70, , 
2010|S1516-35982010000900022|v.70, , 
2012|S1516-35982012000200011|v.70, , 
2012|S1516-35982012000200017|v.70, , 
2012|S1516-35982012000200018|v.70, , 
2012|S1516-35982012000200024|v.70, , 
1999|S0100-204X1999000500010|v.71, , 
2009|S1516-35982009000800028|v.71, , 
2009|S1516-35982009000800028|v.71, , 
2009|S1516-35982009001300001|v.71, , 
2009|S1516-35982009001300010|v.71, , 
1999|S0100-204X1999000900022|v.72, , 
1999|S0100-204X1999001200020|v.72, , 
2009|S1516-35982009001300009|v.72, , 
2009|S1516-35982009001300033|v.72, , 
2012|S1516-35982012000200024|v.73, , 
2011|S0104-530X2011000400008|v. 74, , 
2009|S1516-35982009000800028|v.74, , 
2009|S1516-35982009000800028|v.74, , 
2009|S1516-35982009000800028|v.74, , 
2009|S1516-35982009000800028|v.74, , 
2009|S1516-35982009000800028|v.74, , 
2009|S1516-35982009001300031|v.74, , 
2010|S1516-35982010000900004|v.74, , 
2010|S1516-35982010000900006|v.74, , 
2010|S1516-35982010001200028|v.74, , 
2012|S1516-35982012000200024|v.74, , 
2009|S1516-35982009001300028|v.75, , 
1999|S0100-204X1999001200020|v.76, , 
2009|S1516-35982009001300009|v.76, , 
2009|S1516-35982009001300031|v.76, , 
2010|S1516-35982010000900021|v.76, , 
2010|S1516-35982010001200028|v.76, , 
2012|S1516-35982012000200018|v.76, , 
2012|S1516-35982012000200024|v.76, , 
2012|S1516-35982012000200030|v.76, , 
2009|S1516-35982009001300001|v.77, , 
2010|S1516-35982010000900014|v.77, , 
2010|S1516-35982010000900014|v.77, , 
2010|S0104-530X2010000400013|v. 78, , 
2010|S1516-35982010000900014|v.78, , 
2011|S1516-35982011000700028|v.78, , 
2000|S0100-204X2000000200012|v.79, , 
2010|S1516-35982010000900011|v.79, , 
2012|S1516-35982012000200030|v.79, , 
2009|S0006-87052009000200025|v.7, , 
1999|S0100-204X1999000900022|v.7, , 
2011|S0104-530X2011000400008|v. 7, , 
2011|S0104-530X2011000400015|v. 7, , 
2009|S1516-35982009000600004|v.7, , 
2011|S1516-35982011000500005|v.7, , 
2012|S1516-35982012000200014|v.7, , 
2012|S1516-35982012000200029|v.7, , 
2012|S1516-35982012000200030|v.7, , 
2009|S1516-35982009001300031|v.80, , 
2009|S1516-35982009001300044|v.80, , 
2010|S1516-35982010000900014|v.80, , 
2012|S1516-35982012000200025|v.80, , 
2010|S0103-73312010000400014|v. 81, , 
2009|S1516-35982009001300031|v.81, , 
1999|S0100-204X1999000500001|v.82, , 
2011|S0104-530X2011000400002|v. 82, , 
2009|S1516-35982009001300009|v.82, , 
2009|S1516-35982009001300009|v.82, , 
2009|S1516-35982009001300009|v.82, , 
2009|S1516-35982009001300031|v.82, , 
2010|S1516-35982010001200028|v.82, , 
2012|S1516-35982012000200021|v.82, , 
2012|S1516-35982012000200024|v.82, , 
2012|S0103-73312012000100002|v. 83, , 
2009|S1516-35982009001300008|v.83, , 
2009|S1516-35982009001300009|v.83, , 
2010|S1516-35982010000900014|v.83, , 
2010|S1516-35982010000900022|v.83, , 
2012|S1516-35982012000200018|v.83, , 
2012|S1516-35982012000600031|v.83, , 
2009|S1516-35982009000800028|v.84, , 
2009|S1516-35982009000800028|v.84, , 
2009|S1516-35982009001300044|v.84, , 
2009|S1516-35982009001300044|v.84, , 
2009|S1516-35982009001300044|v.84, , 
2009|S1516-35982009001300001|v.85, , 
2009|S1516-35982009001300001|v.85, , 
2009|S1516-35982009001300001|v.85, , 
2009|S1516-35982009001300001|v.85, , 
2009|S1516-35982009001300010|v.85, , 
2012|S1516-35982012000200023|v.85, , 
2009|S1516-35982009000800028|v.86, , 
2009|S1516-35982009001300008|v.86, , 
2009|S1516-35982009001300009|v.86, , 
2009|S1516-35982009001300033|v.86, , 
2009|S1516-35982009001300033|v.86, , 
2012|S1516-35982012000200025|v.86, , 
2012|S1516-35982012000200030|v.86, , 
2009|S1516-35982009000800028|v.87, , 
2009|S1516-35982009000800028|v.89, , 
2009|S1516-35982009001300001|v.89, , 
1999|S0100-204X1999000400012|v.8, , 
1999|S0100-204X1999000900003|v.8, , 
1999|S0100-204X1999000900010|v.8, , 
1999|S0100-204X1999001100017|v.8, , 
1999|S0100-204X1999001200018|v.8, , 
2010|S0104-530X2010000400007|v. 8, , 
2011|S0104-530X2011000400001|v. 8, , 
2011|S0104-530X2011000400002|v. 8, , 
2011|S0104-530X2011000400013|v. 8, , 
2012|S0104-71832012000100010|v. 8, , 
2012|S1413-99362012000100004|v. 8, , 
2009|S1516-35982009001300008|v.8, , 
2009|S1516-35982009001300008|v.8, , 
2009|S1516-35982009001300008|v.8, , 
2009|S1516-35982009001300033|v.8, , 
2009|S1516-35982009001300037|v.8, , 
2010|S1516-35982010000900003|v.8, , 
2011|S1516-35982011000500004|v.8, , 
2011|S1516-35982011000700011|v.8, , 
2012|S1516-35982012000200029|v.8, , 
2012|S1516-35982012000600007|v.8, , 
2009|S1516-35982009001300008|v.90, , 
2009|S1516-35982009001300036|v.90, , 
1999|S0100-204X1999000200003|v.91, , 
2009|S1516-35982009001300001|v.91, , 
2011|S1516-35982011000500001|v.91, , 
2009|S1516-35982009001300001|v.92, , 
2009|S1516-35982009001300008|v.92, , 
2009|S1516-35982009001300008|v.96, , 
1999|S0100-204X1999000100001|v.97, , 
1999|S0100-204X1999000900015|v.97, , 
1999|S0100-204X1999000300002|v.9, , 
1999|S0100-204X1999000900003|v.9, , 
2011|S0103-73312011000200015|v. 9, , 
2011|S0104-530X2011000400007|v. 9, , 
2011|S0104-530X2011000400011|v. 9, , 
2012|S0104-71832012000100007|v. 9, , 
2011|S1413-41522011000100012|v. 9, , 
2009|S1516-35982009001300032|v.9, , 
2010|S1516-35982010000900004|v.9, , 
2010|S1516-35982010000900014|v.9, , 
2011|S0101-20612011000100029|Value-added products from beekeeping, , 124
1999|S0034-75901999000400006|v. A., RATTON, Cláudio A. Performance measurement systems for effective customeroriented quality improvement strategiesBarcelona, , Espanha
2003|S0100-204X2003000200007|variation, emergence, and application. Weed Science, Champaign, , 
2011|S0100-15742011000100005|Vermont1998, , 
2004|S0102-311X2004000800013|Version 0,991. Boston, , 
2004|S1413-70542004000400006|Version 2.02. New York, , 
2010|S0100-204X2010000300007|Version 2.2. Setauket, , 
2009|S0100-204X2009000800012|Version 4.5. Ithaca, , 
2009|S0100-204X2009000800014|Version 4.5. Ithaca, , 
2009|S0100-204X2009000800016|Version 4. Ithaca, , 
1998|S1415-790X1998000100004|Version 5.0. Chicago, , 
2009|S0100-204X2009000800012|Version 5. Oregon, , 
2002|S0004-27302002000600010|Version 7.5.1, , 
2011|S1516-35982011000200004|Version 8.2Cary, , 
2005|S0103-90162005000400014|Version ¹8 Cary, , 
2011|S0100-06832011000600034|Versão 2.0. Pelotas, , 
2003|S1413-70542003000500015|Versão 3.04. &#091;S.l., , 
2011|S1413-70542011000400007|Versão 4.0. Lavras, , 
2010|S0100-204X2010000100004|Versão 4.2. Lavras, , 
2011|S1983-40632011000400010|Versão 5.0. Lavras, , 
2009|S0100-204X2009000600003|Versão 5.0. Viçosa, , 
2006|S1415-790X2006000300005|Versão 9. Texas, , 
2008|S0100-06832008000600012|Versão Multimídia 3.0. Lavras, , 
2011|S1984-29612011000400005|Veterinary obstetrics and genital diseases (Theriogenology). Ann Arbor, , 
2011|S1413-70542011000400004|Veterinária e Agronomia de Uruguaiana, Uruguaiana, , 
2011|S0100-54052011000400003|Veterinária e Agronomia, Uruguaiana, , 
2012|S1679-62252012000200016|Victoria, , Canada372
2004|S0102-311X2004000500030|Vienna dialogue on health policy and heath promotion - Towards a new conception of public health. Brussels, , 
2011|S0101-31222011000100008|Vienna, , Áustria 2008
2012|S1414-40772012000200009|Vila Velha, ES, , 
1998|S0100-83581998000200013|, VILELA, D. Coronel Pacheco, , 
2012|S0103-50532012000300010|Vile-Parle (W), Mumbai, India
2001|S0104-79302001000200003|Villanova, Pa, , 
2009|S0100-06832009000500013|Viçosa124, , 
2009|S0100-06832009000500006|Viçosa146, , 
2010|S0006-87052010000500003|Viçosa, , 1
2009|S0103-90162009000600010|Viçosa, , 1
2009|S1413-70542009000400010|Viçosa, , 2000
2009|S0100-83582009000400016|Viçosa, , 2002
2011|S0100-54052011000300004|Viçosa23, , 
2010|S0006-87052010000500018|Viçosa, , 2
2010|S0100-83582010000300010|Viçosa301, , 
2009|S1516-35982009000400024|Viçosa355-388, , 
2010|S0100-69162010000200012|Viçosa5, , 
2009|S0100-06832009000500006|Viçosa64, , 
2009|S0100-06832009000500024|Viçosa87, , 
2012|S0100-69162012000100018|Viçosa-MG, , 32
2008|S1516-35982008000700015|Viçosa, MG, 36571-000
2009|S1516-35982009000900024|Viçosa, MG, 36571-000
2012|S1516-35982012000500023|Viçosa, MG, 36571-000
2004|S1519-566X2004000600010|Viçosa, MG, 36571-000
2011|S0006-87052011000300025|Viçosa (, MG, 
2007|S0100-06832007000500029|Viçosa, MG), 
2011|S0100-06832011000500027|Viçosa, MG, , 
2011|S0100-06832011000600001|Viçosa, MG, , 
2011|S0100-06832011000600001|Viçosa, MG, , 
2011|S0100-06832011000600007|Viçosa, MG, , 
2011|S0100-06832011000600007|Viçosa, MG, , 
2011|S0100-06832011000600012|Viçosa, MG, , 
2011|S0100-06832011000600019|Viçosa, MG, , 
2011|S0100-06832011000600020|Viçosa, MG, , 
2011|S0100-06832011000600021|Viçosa, MG, , 
2011|S0100-06832011000600023|Viçosa, MG, , 
2011|S0100-06832011000600024|Viçosa, MG, , 
2011|S0100-06832011000600025|Viçosa, MG, , 
2011|S0100-06832011000600026|Viçosa, MG, , 
2011|S0100-06832011000600026|Viçosa, MG, , 
2011|S0100-06832011000600029|Viçosa, MG, , 
2011|S0100-06832011000600029|Viçosa, MG, , 
2011|S0100-06832011000600032|Viçosa, MG, , 
2011|S0100-06832011000600033|Viçosa, MG, , 
2011|S0100-06832011000600035|Viçosa, MG, , 
2011|S0100-06832011000600037|Viçosa, MG, , 
2012|S0100-06832012000200002|Viçosa, MG, , 
2012|S0100-06832012000200002|Viçosa, MG, , 
1999|S0100-204X1999000400021|Viçosa, MG, , 
1999|S0100-204X1999000900009|Viçosa, MG, , 
1999|S0100-204X1999000900017|Viçosa, MG, , 
1999|S0100-204X1999000900017|Viçosa, MG, , 
1999|S0100-204X1999000900017|Viçosa, MG, , 
1999|S0100-204X1999000900017|Viçosa, MG, , 
1999|S0100-204X1999000900023|Viçosa, MG, , 
1999|S0100-204X1999000900024|Viçosa, MG, , 
1999|S0100-204X1999000900024|Viçosa, MG, , 
1999|S0100-204X1999000900024|Viçosa, MG, , 
1999|S0100-204X1999001000005|Viçosa, MG, , 
1999|S0100-204X1999001000005|Viçosa, MG, , 
1999|S0100-204X1999001000005|Viçosa, MG, , 
1999|S0100-204X1999001000005|Viçosa, MG, , 
1999|S0100-204X1999001100018|Viçosa,MG, , 
2000|S0100-204X2000000200004|Viçosa, MG, , 
2000|S0100-204X2000000200022|Viçosa, MG, , 
2001|S0100-204X2001001000011|Viçosa, MG, , 
2001|S0100-204X2001001100005|Viçosa, MG, , 
2001|S0100-204X2001001100009|Viçosa, MG, , 
2001|S0100-204X2001001100012|Viçosa, MG, , 
2002|S0100-204X2002000100004|Viçosa, MG, , 
2002|S0100-204X2002000100007|Viçosa, MG, , 
2002|S0100-204X2002000100007|Viçosa, MG, , 
2002|S0100-204X2002000100012|Viçosa, MG, , 
2002|S0100-204X2002000300025|Viçosa, MG, , 
2002|S0100-204X2002000300025|Viçosa, MG, , 
2002|S0100-204X2002000300025|Viçosa, MG, , 
2002|S0100-204X2002000300025|Viçosa, MG, , 
2002|S0100-204X2002000400017|Viçosa, MG, , 
2002|S0100-204X2002000600009|Viçosa, MG, , 
2002|S0100-204X2002000600014|Viçosa, MG, , 
2002|S0100-204X2002000600017|Viçosa, MG, , 
2002|S0100-204X2002000700002|Viçosa, MG, , 
2002|S0100-204X2002000700002|Viçosa, MG, , 
2002|S0100-204X2002000700002|Viçosa, MG, , 
2002|S0100-204X2002000700004|Viçosa, MG, , 
2002|S0100-204X2002000700004|Viçosa, MG, , 
2002|S0100-204X2002000700013|Viçosa, MG, , 
2002|S0100-204X2002000700013|Viçosa, MG, , 
2002|S0100-204X2002000700014|Viçosa, MG, , 
2002|S0100-204X2002000700016|Viçosa, MG, , 
2002|S0100-204X2002000700016|Viçosa, MG, , 
2002|S0100-204X2002000700017|Viçosa, MG, , 
2002|S0100-204X2002000800005|Viçosa, MG, , 
2002|S0100-204X2002000800005|Viçosa, MG, , 
2002|S0100-204X2002000800005|Viçosa, MG, , 
2002|S0100-204X2002000800006|Viçosa, MG, , 
2002|S0100-204X2002000800014|Viçosa, MG, , 
2002|S0100-204X2002000900002|Viçosa, MG, , 
2002|S0100-204X2002000900010|Viçosa, MG, , 
2002|S0100-204X2002000900010|Viçosa, MG, , 
2002|S0100-204X2002000900011|Viçosa, MG, , 
2002|S0100-204X2002000900011|Viçosa, MG, , 
2002|S0100-204X2002000900012|Viçosa, MG, , 
2002|S0100-204X2002000900014|Viçosa, MG, , 
2002|S0100-204X2002000900014|Viçosa, MG, , 
2002|S0100-204X2002000900015|Viçosa, MG, , 
2002|S0100-204X2002000900015|Viçosa, MG, , 
2002|S0100-204X2002000900016|Viçosa, MG, , 
2002|S0100-204X2002001000010|Viçosa, MG, , 
2002|S0100-204X2002001000013|Viçosa, MG, , 
2002|S0100-204X2002001000014|Viçosa, MG, , 
2002|S0100-204X2002001000014|Viçosa, MG, , 
2002|S0100-204X2002001000014|Viçosa, MG, , 
2002|S0100-204X2002001000015|Viçosa, MG, , 
2002|S0100-204X2002001000015|Viçosa, MG, , 
2002|S0100-204X2002001000016|Viçosa, MG, , 
2002|S0100-204X2002001000019|Viçosa, MG, , 
2002|S0100-204X2002001000019|Viçosa, MG, , 
2002|S0100-204X2002001000019|Viçosa, MG, , 
2002|S0100-204X2002001100012|Viçosa, MG, , 
2002|S0100-204X2002001200001|Viçosa, MG, , 
2002|S0100-204X2002001200006|Viçosa, MG, , 
2002|S0100-204X2002001200008|Viçosa, MG, , 
2002|S0100-204X2002001200013|Viçosa, MG, , 
2002|S0100-204X2002001200015|Viçosa, MG, , 
2002|S0100-204X2002001200015|Viçosa, MG, , 
2002|S0100-204X2002001200015|Viçosa, MG, , 
2002|S0100-204X2002001200015|Viçosa, MG, , 
2002|S0100-204X2002001200016|Viçosa, MG, , 
2002|S0100-204X2002001200016|Viçosa, MG, , 
2002|S0100-204X2002001200016|Viçosa, MG, , 
2002|S0100-204X2002001200016|Viçosa, MG, , 
2002|S0100-204X2002001200017|Viçosa, MG, , 
2002|S0100-204X2002001200017|Viçosa, MG, , 
2002|S0100-204X2002001200017|Viçosa, MG, , 
