Symbol	ISSN in use	Print ISSN	E-ISSN	Collection Name	Acronym	Short Title	Title	Short Title-NLM	Publisher	URL journal page	License
col	2011-2084	2011-2084		Colombia	ijpr	int.j.psychol.res.	International Journal of Psychological Research		Facultad de Psicología. Universidad de San Buenaventura, Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2011-2084&lng=en	
col	1692-8156	1692-8156		Colombia	ilrdi	Int. Law: Rev. Colomb. Derecho Int.	International Law		Facultad de Ciencias Jurídica, Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-8156&lng=en	
col	0124-8146	0124-8146		Colombia	inan	Investig. andina	Investigaciones Andina		Fundación Universitaria del Área Andina	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-8146&lng=en	
col	0121-3261	0121-3261	2011-7574	Colombia	indes	Investig. desarro.	Investigación y Desarrollo		Fundación Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-3261&lng=en	by/4.0
col	0120-5307	0120-5307		Colombia	iee	Invest. educ. enferm	Investigación y Educación en Enfermería		Imprenta Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5307&lng=en	by/4.0
col	1692-1798	1692-1798		Colombia	itec	Iteckne	Iteckne		Universidad Santo Tomás	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-1798&lng=en	
col	0124-7441	0124-7441		Colombia	just	Justicia	Justicia		Universidad Simón Bolívar	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-7441&lng=en	
col	1692-8571	1692-8571		Colombia	jusju	Justicia Juris	Justicia Juris		Universidad Autónoma del Caribe, Facultad de Jurisprudencia-Programa de Derecho	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-8571&lng=en	
col	0121-8530	0121-8530		Colombia	laplb	La Palabra	La Palabra		Universidad Pedagógica y Tecnológica de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-8530&lng=en	
col	0120-2596	0120-2596		Colombia	le	Lect. Econ.	Lecturas de Economía		Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-2596&lng=en	by/4.0
col	0120-3479	0120-3479		Colombia	leng	Leng.	Lenguaje		Universidad del Valle, Escuela de Ciencias del Lenguaje	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-3479&lng=en	by/4.0
col	0120-5587	0120-5587		Colombia	linli	Linguist.lit.	Lingüística y Literatura		Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5587&lng=en	
col	0123-5931	2256-5450	0123-5931	Colombia	lthc	Lit. teor. hist. crit.	Literatura: Teoría, Historia, Crítica		Universidad Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-5931&lng=en	by/4.0
col	1909-2474	1909-2474		Colombia	luaz	Luna Azul	Luna Azul		Universidad de Caldas	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1909-2474&lng=en	
col	0121-0319	0121-0319		Colombia	muis	Medicas UIS	Medicas UIS		Universidad Industrial de Santander	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-0319&lng=en	by/4.0
col	0120-4874	0120-4874		Colombia	mupb	Med. U. P. B.	Medicina U.P.B.		Universidad Pontificia Bolivariana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-4874&lng=en	
col	0122-5197	0122-5197		Colombia	meso	Mem. Soc.	Memoria y Sociedad		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-5197&lng=en	
col	1794-8886		1794-8886	Colombia	memor	memorias	Memorias: Revista Digital de Historia y Arqueología desde el Caribe		Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-8886&lng=en	by/4.0
col	1794-2470	1794-2470		Colombia	nova	Nova	Nova		Universidad Colegio Mayor de Cundinamarca	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-2470&lng=en	
col	0121-7550	0121-7550		Colombia	noma	Nómadas	Nómadas		Universidad Central	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-7550&lng=en	
col	0121-3709		0121-3709	Colombia	rori	Orinoquia	ORINOQUIA		Instituto de Investigaciones de la Orinoquia Colombiana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-3709&lng=en	
col	0122-4409	0122-4409		Colombia	papel	Pap.polit.	Papel Politico		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-4409&lng=en	
col	1657-6276	1657-6276	2145-941X	Colombia	pege	Pensam. gest.	Pensamiento & Gestión		Fundación Universidad del Norte - Barranquilla, Colombia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-6276&lng=en	by/4.0
col	1657-8961	1657-8961		Colombia	pepsi	Pensam. psicol.	Pensamiento Psicológico		Pontificia Universidad Javeriana, seccional Cali	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-8961&lng=en	by/4.0
col	1657-4214	1657-4214		Colombia	pece	Perf. de Coyunt. Econ.	Perfil de Coyuntura Económica		Grupo de Macroeconomía Aplicada, Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-4214&lng=en	
col	0123-3122	2027-5382	0123-3122	Colombia	pebi	pers.bioét.	Persona y Bioética		Universidad de la Sabana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-3122&lng=en	
col	0124-4108	0124-4108		Colombia	penh	Perspect Nut Hum	Perspectivas en Nutrición Humana		Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-4108&lng=en	
col	2145-8987	2145-8987		Colombia	peri	perifrasis. rev.lit.teor.crit.	Perífrasis. Revista de Literatura, Teoría y Crítica		Departamento de Humanidades y Literatura de la Universidad de los Andes	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2145-8987&lng=en	
col	2216-0159	2216-0159		Colombia	prasa	Prax. Saber	Praxis & Saber		Universidad Pedagógica y Tecnológica de Colombia (UPTC)	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2216-0159&lng=en	
col	0120-4688	0120-4688		Colombia	pafi	Prax. filos.	Praxis Filosófica		Universidad del Valle	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-4688&lng=en	
col	1909-0455	1909-0455		Colombia	pml	Rev. P+L	Producción + Limpia		Corporación Universitaria Lasallista	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1909-0455&lng=en	
col	1657-0790	1657-0790		Colombia	prf	profile	Profile Issues in Teachers` Professional Development		Departamento de Lenguas Extranjeras, Universidad Nacional de Colombia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-0790&lng=en	by/4.0
col	0121-182X	0121-182X		Colombia	prole	Prolegómenos	Prolegómenos		Universidad Militar Nueva Granada	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-182X&lng=en	
col	1692-8261	1692-8261		Colombia	prosp	Prospect.	Prospectiva		Universidad Autónoma del Caribe, Facultad de Ingeniería	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-8261&lng=en	
col	0124-0137	0124-0137		Colombia	psico	Psicogente	Psicogente		Universidad Simón Bolívar	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-0137&lng=en	
col	0123-417X	0123-417X	2011-7485	Colombia	psdc	Psicol. caribe	Psicología desde el Caribe		Fundación Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-417X&lng=en	by/4.0
col	1900-2386		1900-2386	Colombia	psych	Psychol. av. discip.	Psychologia. Avances de la Disciplina		Universidad San Buenaventura	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1900-2386&lng=en	
col	1794-8347	1794-8347		Colombia	rces	rev.cienc.estrateg.	Revista Ciencias Estratégicas		Universidad Pontificia Bolivariana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-8347&lng=en	
col	1692-7273	1692-7273		Colombia	recis	Rev. Cienc. Salud	Revista Ciencias de la Salud		Editorial Universidad del Rosario	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-7273&lng=en	by/4.0
col	1900-6586	1900-6586		Colombia	recig	Rev. Cient. Gen. José María Córdova	Revista Científica General José María Córdova		"Escuela Militar de Cadetes ""General José María Córdova"""	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1900-6586&lng=en	by-nc/4.0
col	0120-3347	0120-3347		Colombia	rca	Rev. colomb. anestesiol.	Revista Colombiana de Anestesiología		SCARE-Sociedad Colombiana de Anestesiología y Reanimación	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-3347&lng=en	
col	0486-6525	0486-6525		Colombia	rcan	Rev. colomb. antropol.	Revista Colombiana de Antropología		Instituto Colombiano de Antropología e Historia - ICANH	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0486-6525&lng=en	
col	0123-3475	0123-3475		Colombia	biote	Rev. colomb. biotecnol	Revista Colombiana de Biotecnología		Instituto de Biotecnología, Universidad Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-3475&lng=en	by/4.0
col	0123-9015	0123-9015		Colombia	rcc	rev.colomb.cancerol.	Revista Colombiana de Cancerología		Instituto Nacional de Cancerología E.S.E.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-9015&lng=en	
col	0120-5633	0120-5633		Colombia	rcca	Rev. Colomb. Cardiol.	Revista Colombiana de Cardiología		Sociedad Colombiana de Cardiologia. Oficina de Publicaciones	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5633&lng=en	
col	2011-2173	2011-2173		Colombia	rcch	rev.colomb.cienc.hortic.	Revista Colombiana de Ciencias Hortícolas		Sociedad Colombiana de Ciencias Hotícolas, Universidad Pedagógica y Tecnológica de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2011-2173&lng=en	by-nc/4.0
col	0120-0690	0120-0690		Colombia	rccp	Rev Colom Cienc Pecua	Revista Colombiana de Ciencias Pecuarias		Facultad de Ciencias Agrarias, Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-0690&lng=en	
col	0034-7418	0034-7418		Colombia	rccqf	Rev. colomb. cienc. quim. farm.	Revista Colombiana de Ciencias Químico - Farmacéuticas		Departamento de Farmácia, Facultad de Ciencias, Universidade Nacional da Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0034-7418&lng=en	by/4.0
col	2011-7582	2011-7582		Colombia	rcci	rev. colomb. cir.	Revista Colombiana de Cirugía		Asociación Colombiana de Cirugía	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2011-7582&lng=en	
col	0120-3916	0120-3916		Colombia	rcde	Rev. colomb. educ.	Revista Colombiana de Educación		Universidad Pedagógica Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-3916&lng=en	by/4.0
col	0120-0488	0120-0488		Colombia	rcen	Rev. Colomb. Entomol.	Revista Colombiana de Entomología		Sociedad Colombiana de Entomología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-0488&lng=en	
col	0120-1751	0120-1751		Colombia	rce	Rev.Colomb.Estad.	Revista Colombiana de Estadística		Departamento de Estadística - Universidad Nacional de Colombia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-1751&lng=en	
col	0120-9957	0120-9957		Colombia	rcg	Rev Col Gastroenterol	Revista Colombiana de Gastroenterologia		Asociación Colombiana de Gastroenterología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-9957&lng=en	
col	0034-7426	0034-7426		Colombia	rcm	Rev.colomb.mat.	Revista Colombiana de Matemáticas		Universidad Nacional de Colombia y Sociedad Colombiana de Matemáticas	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0034-7426&lng=en	by/4.0
col	0121-5426	0121-5426		Colombia	rcneum	Rev. Col. Neumol.	Revista Colombiana de Neumología		Sociedad Colombiana de Neumología, Tisiología y Enfermedades del Tórax	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-5426&lng=en	
col	0034-7434	0034-7434		Colombia	rcog	Rev Colomb Obstet Ginecol	Revista Colombiana de Obstetricia y Ginecología		Federación Colombiana de Obstetricia y Ginecología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0034-7434&lng=en	by/4.0
col	0121-5469	0121-5469		Colombia	rcps	Rev. colomb. psicol.	Revista Colombiana de Psicología		Universidad Nacional de Colombia, Facultad de Ciencias Humanas, Departamento de Psicología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-5469&lng=en	by/4.0
col	0034-7450	0034-7450		Colombia	rcp	rev.colomb.psiquiatr.	Revista Colombiana de Psiquiatría		Asociacion Colombiana de Psiquiatria.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0034-7450&lng=en	
col	0120-2804	0120-2804		Colombia	rcq	Rev.Colomb.Quim.	Revista Colombiana de Química		Departamento de Química,  Universidad Nacional de Colombia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-2804&lng=en	by/4.0
col	0121-8123	0121-8123		Colombia	rcre	Rev.Colomb.Reumatol.	Revista Colombiana de Reumatología		Asociación Colombiana de Reumatología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-8123&lng=en	
col	1794-3108	1794-3108		Colombia	crim	Rev. Crim.	Revista Criminalidad		Policía Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-3108&lng=en	
col	0122-9893	0122-9893		Colombia	rdes	Rev. Derecho Estado	Revista Derecho del Estado		Universidad Externado de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-9893&lng=en	
col	0120-8160		0120-8160	Colombia	ean	Rev. esc.adm.neg	Revista EAN		Universidad EAN	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-8160&lng=en	
col	1794-1237	1794-1237		Colombia	eia	Rev.EIA.Esc.Ing.Antioq	Revista EIA		Escuela de ingenieria de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-1237&lng=en	
col	0304-2847	0304-2847		Colombia	rfnam	Rev.Fac.Nal.Agr.Medellín	Revista Facultad Nacional de Agronomía, Medellín		Facultad de Ciencias Agropecuarias - Universidad Nacional de Colombia, Sede Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0304-2847&lng=en	by/4.0
col	0120-386X	0120-386X		Colombia	rfnsp	Rev. Fac. Nac. Salud Pública	Revista Facultad Nacional de Salud Pública		Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-386X&lng=en	by/4.0
col	0121-6805	0121-6805		Colombia	rfce	Rev.fac.cienc.econ.	Revista Facultad de Ciencias Económicas: Investigación y Reflexión		Facultad de Ciencias Económicas Universidad Militar Nueva Granada	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-6805&lng=en	
col	0120-6230	0120-6230		Colombia	rfiua	Rev.fac.ing.univ. Antioquia	Revista Facultad de Ingeniería Universidad de Antioquia		Facultad de Ingeniería, Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-6230&lng=en	
col	0121-246X	0121-246X		Colombia	rfoua	Rev Fac Odontol Univ Antioq	Revista Facultad de Odontología Universidad de Antioquia		Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-246X&lng=en	
col	2248-6046	2248-6046		Colombia	fype	Finanz. polit. econ.	Revista Finanzas y Política Económica		Universidad Católica de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2248-6046&lng=en	
col	1657-7027	1657-7027		Colombia	rgps	Rev. Gerenc. Polit. Salud	Revista Gerencia y Políticas de Salud		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-7027&lng=en	
col	0122-7238	0122-7238		Colombia	rhel	Rev.hist.educ.latinoam.	Revista Historia de la Educación Latinoamericana		Universidad Pedagógica de Colombia - UPTC	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-7238&lng=en	
col	0121-8417	0121-8417		Colombia	hiso	Hist. Soc.	Revista Historia y Sociedad		Facultad de Ciencias Humanas y Económicas de la Universidad Nacional de Colombia, Sede Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-8417&lng=en	by/4.0
col	0120-100X	0120-100X		Colombia	rion	Rev. ion	Revista ION		Universidad Industrial de Santander	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-100X&lng=en	by/4.0
col	1909-9762	1909-9762		Colombia	rinbi	Rev. ing. biomed.	Revista Ingeniería Biomédica		Fondo Editorial EIA, Escuela de Ingeniería de Antioquia EIA-, Universidad CES	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1909-9762&lng=en	by/4.0
col	1692-3324	1692-3324		Colombia	rium	Rev. ing. univ. Medellín	Revista Ingenierías Universidad de Medellín		Universidad de Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-3324&lng=en	
col	0120-419X	0120-419X		Colombia	rein	Integración - UIS	Revista Integración		Universidad Industrial de Santander	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-419X&lng=en	by-nc/4.0
col	0120-0976	0120-0976		Colombia	rib	Rev. Interam. Bibliot	Revista Interamericana de Bibliotecología		Escuela Interamericana de Bibliotecología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-0976&lng=en	
col	1657-4702	1657-4702		Colombia	rlb	rev.latinoam.bioet.	Revista Latinoamericana de Bioética		Universidad Militar Nueva Granada	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-4702&lng=en	
col	1692-715X	1692-715X		Colombia	rlcs	Rev.latinoam.cienc.soc.niñez juv	Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud		Centro de Estudios Avanzados en Niñez y Juventud Cinde - Universidad de Manizales	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-715X&lng=en	
col	0120-0534	0120-0534		Colombia	rlps	rev.latinoam.psicol.	Revista Latinoamericana de Psicología		Fundación Universitaria Konrad Lorenz	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-0534&lng=en	
col	0122-0268	0122-0268		Colombia	mvz	Rev.MVZ Cordoba	Revista MVZ Córdoba		Universidad de Córdoba – Facultad de Medicina Veterinaria y Zootecnia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-0268&lng=en	
col	0122-0667	0122-0667		Colombia	rmri	Revista médica Risaralda	Revista Médica de Risaralda		Universidad Tecnológica de Pereira	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-0667&lng=en	by/4.0
col	1692-2530	1692-2530		Colombia	ojum	Opin. jurid.	Revista Opinión Jurídica		Universidad de Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1692-2530&lng=en	
col	0120-5552	0120-5552	2011-7531	Colombia	sun	Salud, Barranquilla	Revista Salud Uninorte		Fundación Universidad del Norte, División de Ciencias de la	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5552&lng=en	by/4.0
col	0123-4226	0123-4226		Colombia	rudca	rev.udcaactual.divulg.cient.	Revista U.D.C.A Actualidad & Divulgación Científica		Universidad de Ciencias Aplicadas y Ambientales	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-4226&lng=en	by-nc/4.0
col	0121-8697	0121-8697		Colombia	dere	Rev. Derecho	Revista de Derecho		Fundación Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-8697&lng=en	by/4.0
col	0123-4366	0123-4366		Colombia	rdp	Rev. Derecho Privado	Revista de Derecho Privado		Universidad Externado de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-4366&lng=en	by/4.0
col	0124-5996	0124-5996		Colombia	rei	Rev.econ.inst.	Revista de Economía Institucional		Universidad Externado de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-5996&lng=en	by/4.0
col	2011-2106	2011-2106		Colombia	ecoca	rev. econ. Caribe	Revista de Economía del Caribe		Editorial Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2011-2106&lng=en	by/4.0
col	0123-885X	0123-885X		Colombia	res	rev.estud.soc.	Revista de Estudios Sociales		Facultad de Ciencias Sociales, Universidad de los Andes	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-885X&lng=en	by/4.0
col	0121-4993	0121-4993		Colombia	ring	rev.ing.	Revista de Ingeniería		Universidad de los Andes.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-4993&lng=en	by/4.0
col	0122-9354	0122-9354		Colombia	rmv	Rev. Med. Vet.	Revista de Medicina Veterinaria		Universidad de La Salle	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-9354&lng=en	
col	1909-3063	1909-3063		Colombia	ries	rev.relac.int.estrateg.segur.	Revista de Relaciones Internacionales, Estrategia y Seguridad		Universidad Militar Nueva Granada	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1909-3063&lng=en	
col	0124-0064	0124-0064		Colombia	rsap	Rev. salud pública	Revista de Salud Pública	Rev. salud pública (Bogotá)	Instituto de Salud Publica, Facultad de Medicina - Universidad Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-0064&lng=en	by/4.0
col	0370-3908	0370-3908		Colombia	racefn	Rev. acad. colomb. cienc. exact. fis. nat.	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales		Academia Colombiana de Ciencias Exactas, Físicas y Naturales	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0370-3908&lng=en	
col	0120-3886	0120-3886		Colombia	rfdcp	Rev. Fac. Derecho Cienc. Polit. - Univ. Pontif. Bolivar.	Revista de la Facultad de Derecho y Ciencias Políticas		Universidad Pontificia Bolivariana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-3886&lng=en	
col	0120-0011	0120-0011		Colombia	rfmun	rev.fac.med.	Revista de la Facultad de Medicina		Universidad Naciona de colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-0011&lng=en	by/4.0
col	0120-2952	0120-2952		Colombia	rfmvz	Rev. Med. Vet. Zoot.	Revista de la Facultad de Medicina Veterinaria y de Zootecnia		Facultad de Medicina Veterinaria y de Zootecnia Universidad Nacional de Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-2952&lng=en	by/4.0
col	0121-0807	0121-0807		Colombia	suis	Rev. Univ. Ind. Santander. Salud	Revista de la Universidad Industrial de Santander. Salud		Universidad Industrial de Santander	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-0807&lng=en	
col	0120-6346	0120-6346		Colombia	seec	Semest. Econ.	Semestre Económico		Universidad de Medellín	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-6346&lng=en	by-nc/4.0
col	0120-4823	0120-4823		Colombia	signo	Signo pensam.	Signo y Pensamiento		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-4823&lng=en	
col	1657-6357		1657-6357	Colombia	soec	Soc. Econ.	Sociedad y Economía		Facultad de Ciencias Sociales y Económicas- Universidad del Valle	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-6357&lng=en	by/4.0
col	1794-8932	1794-8932		Colombia	sph	sophia	Sophia		Universidad La Gran Colombia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-8932&lng=en	by-nc/4.0
col	0121-4381	0121-4381		Colombia	sumps	Suma Psicol.	Suma Psicológica		Fundación Universitaria Konrad Lorenz	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-4381&lng=en	
col	1794-2489	1794-2489		Colombia	tara	Tabula Rasa	Tabula Rasa		UNIVERSIDAD COLEGIO MAYOR DE CUNDINAMARCA	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1794-2489&lng=en	
col	1909-3667	1909-3667		Colombia	tecci	Tecciencia	Tecciencia		Universidad ECCI	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1909-3667&lng=en	by-nc/4.0
col	0123-7799	0123-7799		Colombia	teclo	Tecno. Lógicas.	Tecno Lógicas		Instituto Tecnológico Metropolitano - ITM	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-7799&lng=en	by/4.0
col	0123-921X	0123-921X		Colombia	tecn	Tecnura	Tecnura		Universidad Distrital Francisco José de Caldas	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-921X&lng=en	by/4.0
col	0121-3814	0121-3814		Colombia	ted	Rev. Fac. Cienc. Tecnol.	Tecné, Episteme y Didaxis: TED		Universidad Pedagógica Nacional; Facultad de Ciencia y Tecnología	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-3814&lng=en	by/4.0
col	0120-3649	0120-3649		Colombia	thxa	Theol. Xave.	Theologica Xaveriana		Facultad de Teología de la Pontificia Universidad Javeriana.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-3649&lng=en	by/4.0
col	0124-7107	0124-7107		Colombia	reus	Rev Univ. salud.	Universidad y Salud		Universidad de Nariño	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0124-7107&lng=en	
col	0120-4807	0120-4807		Colombia	unih	univ.humanist.	Universitas Humanística		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-4807&lng=en	
col	0120-4319	0120-4319		Colombia	uo	Univ Odontol	Universitas Odontológica		Pontificia Universidad Javeriana. Facultad de Odontologia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-4319&lng=en	
col	0120-5323	0120-5323		Colombia	unph	Univ. philos.	Universitas Philosophica		Pontificia Universidad Javeriana, Bogotá, D.C., Colombia.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0120-5323&lng=en	by/4.0
col	1657-9267	1657-9267		Colombia	rups	Univ. Psychol.	Universitas Psychologica		Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=1657-9267&lng=en	
col	0122-7483	0122-7483		Colombia	unsc	Univ. Sci.	Universitas Scientiarum		Facultad de Ciencias de la Pontificia Universidad Javeriana de Bogotá.	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0122-7483&lng=en	
col	0121-4004	0121-4004		Colombia	vitae	Vitae	Vitae		Facultad de Química Farmacéutica, Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-4004&lng=en	
col	0041-9060	0041-9060		Colombia	vniv	Vniversitas	Vniversitas		Facultad de Ciencias Jurídicas de la Pontificia Universidad Javeriana	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0041-9060&lng=en	
col	2145-9444		2145-9444	Colombia	zop	Zona prox.	Zona Próxima		Instituto de Estudios en Educación Universidad del Norte	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=2145-9444&lng=en	by/4.0
col	0123-3432	0123-3432		Colombia	ikala	Íkala	Íkala, Revista de Lenguaje y Cultura		Escuela de Idiomas, Universidad de Antioquia	http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0123-3432&lng=en	
cri	0001-6002	0001-6012	0001-6002	Costa Rica	amc	Acta méd. costarric	Acta Médica Costarricense		Colegio de Médicos y Cirujanos de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=0001-6002&lng=en	by-nc-nd/3.0
cri	1409-0090	1409-0090		Costa Rica	apc	Acta pediátr. costarric	Acta Pediátrica Costarricense		Asociación Costarricense de Pediatría	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-0090&lng=en	
